Winery,Wine,year,vintage_rating,vintage_rating_count,wine_rating_count,wine_rating,region,price,cepages,latitude,longitude
Domaine Fabien Coche (Domaine Coche-Bizouard),Bourgogne Côte d'Or 2022,2022.0,3.9,113,113,3.9,bourgogne,29.9,pinot-noir,47.05070075730127,4.393923434528505
Coursodon,Saint-Joseph Silice 2022,2022.0,4.2,173,4640,4.0,saint-joseph,29.9,shiraz-syrah,45.09011999999991,4.8076500000000015
Maison Le Nid,La Rochelle Moulin-à-Vent 2022,2022.0,4.0,151,151,4.0,moulin-a-vent,29.9,gamay,46.1998,4.7223
Domaine du Clos des Fées,Vieilles Vignes Côtes du Roussillon Villages 2022,2022.0,4.1,79,3328,4.0,cotes-du-roussillon-villages,29.9,shiraz-syrah,42.68672903204232,2.684292528036307
Louis Jadot,Savigny-lès-Beaune 2022,2022.0,3.8,986,986,3.8,savigny-les-beaune,29.9,pinot-noir,47.05789999999997,4.815400000000005
Raphael Fumey et Adeline Chatelain,Trousseau 2022,2022.0,4.1,26,479,3.8,arbois,29.9,pinot-noir,46.901699999999956,5.777199999999996
Roger Sabon,Châteauneuf-du-Pape Les Olivets 2022,2022.0,4.2,60,3539,4.0,chateauneuf-du-pape,29.9,shiraz-syrah,44.06311935537927,4.831217811470261
Rene Bourgeon,Givry 1er Cru Clos de la Baraude 2022,2022.0,3.8,238,238,3.8,givry-premier-cru,29.9,pinot-noir,46.794900000000005,4.7438
Rémy Gresser,Pinot Noir 'Brandhof' 2023,2023.0,3.7,97,97,3.7,alsace,29.9,pinot-noir,48.232880000000016,7.249900000000013
Antoine Sanzay,Saumur-Champigny 'Les Terres Rouges' 2020,2020.0,3.8,147,147,3.8,saumur-champigny,29.9,cabernet-franc,47.24640293718296,-0.0762064647198947
Domaine Amirault,Le Vau Renou St Nicolas de Bourgueil 2020,2020.0,4.0,29,497,4.1,saint-nicolas-de-bourgueil,29.9,cabernet-franc,47.29929189869924,0.101559255741893
Vincent Paris,Granit 30 Cornas 2022,2022.0,4.1,149,5544,4.0,cornas,29.9,shiraz-syrah,44.94340000000008,4.846699999999999
Charles et Francois Tardy,Domaine des Entrefaux Les Pends Crozes-Hermitage 2022,2022.0,4.1,47,1129,4.1,crozes-hermitage,29.9,shiraz-syrah,45.089649999999914,4.830120000000006
Vincent Girardin,Bourgogne Cuvée Saint-Vincent Rouge 2022,2022.0,3.8,3436,3436,3.8,bourgogne,29.9,pinot-noir,47.05070075730127,4.393923434528505
Jean-Michel Gerin,Saint Joseph 2022,2022.0,4.0,43,1717,3.8,saint-joseph,29.9,shiraz-syrah,45.09011999999991,4.8076500000000015
Mas del Périé - Fabien Jouves,Les Acacias 2020,2020.0,3.9,150,831,3.9,cahors,29.9,malbec,44.44889000000001,1.4399999999999986
Domaine des Closiers,Les Coudraies 2020,2020.0,4.1,163,436,4.0,saumur-champigny,29.95,cabernet-franc,47.24640293718296,-0.0762064647198947
Domaine du Clos des Fées,"Aimer,Rêver, Prier, Se Taire Pinot Noir - Jeues Vignes 2023",2023.0,4.0,440,440,4.0,languedoc-roussillon,29.95,shiraz-syrah,43.599999999999945,3.3833300000000004
Château du Grand Bos,Graves Rouge 2015,2015.0,4.1,331,2215,4.1,graves,29.95,cabernet-sauvignon,44.59999999999995,-0.3999999999999995
Lucien Muzard & Fils,Charmes Santenay 2022,2022.0,4.1,69,69,4.1,santenay,29.95,pinot-noir,46.91470624472586,4.696211376851372
Cos d'Estournel,G d’Estournel (Goulée by Cos d’Estournel) 2017,2017.0,4.0,297,7313,3.9,medoc,29.95,cabernet-sauvignon,45.26666999999998,-0.7833299999999995
Château Siran,Margaux 2011,2011.0,3.8,829,13225,4.0,margaux,29.95,cabernet-sauvignon,45.031126361371925,-0.6690579596607694
Château Gruaud Larose,Sarget de Gruaud Larose Saint-Julien 2018,2018.0,4.2,887,18959,4.0,saint-julien,29.95,cabernet-sauvignon,45.15179999999986,-0.747
Bader-Mimeur,Chateau de Chassagne-Montrachet Rouge 2014,2014.0,4.1,86,1284,4.1,chassagne-montrachet,29.95,pinot-noir,46.933598505912904,4.746081769736439
Cos d'Estournel,G d’Estournel (Goulée by Cos d’Estournel) 2019,2019.0,4.0,824,7313,3.9,medoc,29.95,cabernet-sauvignon,45.26666999999998,-0.7833299999999995
Château le Thil,Comte Clary Pessac-Leognan 2019,2019.0,4.1,50,1292,4.0,pessac-leognan,29.96,cabernet-sauvignon,44.80321000000003,-0.5943200000000016
Château Cantenac Brown,BriO de Cantenac Brown Margaux 2020,2020.0,4.1,97,9433,4.0,margaux,29.96,cabernet-sauvignon,45.031126361371925,-0.6690579596607694
Château La Fleur,Montagne-Saint-Émilion 2013,2013.0,3.6,1272,1272,3.6,montagne-saint-emilion,29.96,cabernet-sauvignon,44.94963926938957,-0.1005511961981375
Château Villemaurine,Les Angelots Saint-Émilion Grand Cru 2016,2016.0,4.1,176,1644,4.0,st-emilion-grand-cru,29.96,cabernet-sauvignon,44.924,0.1555
Château le Thil,Comte Clary Pessac-Leognan 2018,2018.0,4.0,1292,1292,4.0,pessac-leognan,29.96,cabernet-sauvignon,44.80321000000003,-0.5943200000000016
Château Rouget,Le Carillon de Rouget Pomerol 2018,2018.0,4.2,359,3505,4.2,pomerol,29.96,cabernet-sauvignon,44.9333645153018,-0.2052116998028527
Denis Durantou,Saintayme Saint-Émilion Grand Cru 2022,2022.0,3.9,3633,3633,3.9,st-emilion-grand-cru,29.98,cabernet-sauvignon,44.924,0.1555
Edouard Delaunay,Vieilles Vignes Savigny-lès-Beaune 'Le Village' 2017,2017.0,4.0,47,112,4.2,savigny-les-beaune,30.0,pinot-noir,47.05789999999997,4.815400000000005
Château Clarke,Listrac-Médoc 2012,2012.0,4.1,1276,17681,4.0,listrac,30.0,cabernet-sauvignon,45.08332999999999,-0.83333
Château Gruaud Larose,Sarget de Gruaud Larose Saint-Julien 2020,2020.0,4.0,194,18959,4.0,saint-julien,30.0,cabernet-sauvignon,45.15179999999986,-0.747
Domaine de la Borde,Trousseau Sous la Roche 2023,2023.0,3.9,327,327,3.9,arbois-pupillin,30.0,pinot-noir,46.883199999999995,5.755399999999999
Clos du Marquis,La Petite Marquise Saint-Julien 2020,2020.0,4.0,1006,1006,4.0,saint-julien,30.0,cabernet-sauvignon,45.15179999999986,-0.747
Gramenon,L'Emouvante 2023,2023.0,3.9,545,545,3.9,cotes-du-rhone,30.0,shiraz-syrah,44.26497540596176,4.645266570551067
Domaine d'Ouréa,Gigondas 2017,2017.0,3.8,121,1408,3.9,gigondas,30.0,shiraz-syrah,44.156468904982695,4.872897361577142
Raphael Fumey et Adeline Chatelain,Aux Mélinaux Arbois Pinot Noir 2022,2022.0,4.0,42,42,4.0,arbois,30.0,pinot-noir,46.901699999999956,5.777199999999996
Maxime Magnon,Rozeta Corbières 2023,2023.0,4.0,2322,2322,4.0,corbieres,30.0,shiraz-syrah,43.08158032658233,2.6854789880195296
Canet-Valette,Maghani Saint-Chinian 2019,2019.0,4.0,766,766,4.0,saint-chinian,30.0,shiraz-syrah,43.43333,2.949999999999999
Domaine de l'Edre,Cuvée Prestige L' Edre Côtes du Roussillon Villages 2018,2018.0,3.9,46,661,4.1,cotes-du-roussillon-villages,30.0,shiraz-syrah,42.68672903204232,2.684292528036307
Domaine Lafage,Nicolas Vieilles Vignes Grenache Noir 2021,2021.0,4.0,886,9882,3.9,cotes-catalanes,30.0,grenache-noir,42.625,2.5
Bardi d'Alquier,La Maison Jaune Faugères 2015,2015.0,3.9,85,876,3.9,faugeres,30.0,shiraz-syrah,43.56514235032611,3.0889050827624205
Domaine Jean Teiller,Rencontre Menetou-Salon Rouge 2019,2019.0,4.1,26,209,4.0,menetou-salon,30.0,cabernet-franc,47.34781999999999,2.36654
Roucas Toumba,Les Restanques de Cabassole Vacqueyras 2021,2021.0,4.2,37,1136,4.1,vacqueyras,30.0,shiraz-syrah,44.12728381735132,4.806080074188466
Domaine de la Butte,Perrières Bourgueil 2021,2021.0,4.0,31,754,3.9,bourgueil,30.0,cabernet-franc,47.283263846544855,0.1510472629529837
Louis Claude Desvignes,Morgon Aux Pierres Javernières 2021,2021.0,4.1,25,93,4.1,morgon,30.0,gamay,46.1676,4.6705
Valérie Courreges,L'Art et La Matère Cahors 2020,2020.0,4.1,53,108,4.1,cahors,30.0,malbec,44.44889000000001,1.4399999999999986
Domaine Chanzy,Mercurey Le Bois Cassien Monopole Rouge 2022,2022.0,4.2,48,338,4.1,mercurey,30.0,pinot-noir,46.83006118750019,4.738212775152298
Louis Claude Desvignes,Côte du Py Morgon 2022,2022.0,3.8,726,726,3.8,morgon,30.0,gamay,46.1676,4.6705
Clos du Marquis,La Petite Marquise Saint-Julien 2021,2021.0,4.0,1006,1006,4.0,saint-julien,30.0,cabernet-sauvignon,45.15179999999986,-0.747
Gramenon,La Sagesse 2022,2022.0,3.9,93,2673,4.0,cotes-du-rhone,30.0,shiraz-syrah,44.26497540596176,4.645266570551067
Jean Fournier,Cuvée Saint-Urbain Marsannay Rouge 2022,2022.0,4.0,64,3096,4.0,marsannay,30.0,pinot-noir,47.28557554078491,4.986347027985513
Château de Sales,Pomerol 2013,2013.0,3.8,797,13854,4.0,pomerol,30.0,cabernet-sauvignon,44.9333645153018,-0.2052116998028527
Chateau d'Eck,Grande Cuvée Pessac-Léognan 2020,2020.0,4.1,146,146,4.1,pessac-leognan,30.0,cabernet-sauvignon,44.80321000000003,-0.5943200000000016
Sarrat de Goundy,Mano a Mano 2021,2021.0,4.3,103,103,4.3,languedoc-la-clape,30.0,shiraz-syrah,43.15000000000002,3.0999999999999983
Clos du Marquis,La Petite Marquise Saint-Julien 2019,2019.0,4.1,81,1006,4.0,saint-julien,30.0,cabernet-sauvignon,45.15179999999986,-0.747
Château Haut Blanville,Poètes 2020,2020.0,4.0,192,192,4.0,gres-de-montpellier,30.0,shiraz-syrah,43.58823,3.890120000000001
Domaine des Sables Verts,Glouglou Saumur-Champigny 2022,2022.0,3.9,77,658,3.8,saumur-champigny,30.0,cabernet-franc,47.24640293718296,-0.0762064647198947
Domaine Ostertag,Les Jardins Pinot Noir 2023,2023.0,3.8,428,428,3.8,alsace-grand-cru,30.0,pinot-noir,48.23288,7.2499
Francois Villard,Saint Joseph Mairlant 2018,2018.0,4.1,231,2511,4.0,saint-joseph,30.0,shiraz-syrah,45.09011999999991,4.8076500000000015
Domaine Faiveley,Pinot Noir Bourgogne 2023,2023.0,4.1,81,18426,3.8,bourgogne,30.0,pinot-noir,47.05070075730127,4.393923434528505
Domaine de la Borde,Pinostradamus 2023,2023.0,4.0,268,268,4.0,arbois-pupillin,30.0,pinot-noir,46.883199999999995,5.755399999999999
Château Pech Redon,La Centaurée Rouge 2022,2022.0,4.0,298,298,4.0,languedoc-la-clape,30.0,shiraz-syrah,43.15000000000002,3.0999999999999983
Clos du Moulin Aux Moines,Bourgogne 'Aux Seurrets' 2021,2021.0,3.8,254,254,3.8,bourgogne,30.0,pinot-noir,47.05070075730127,4.393923434528505
Jaffelin,Les Chapitres Bourgogne Pinot Noir 2022,2022.0,3.8,201,5913,3.6,bourgogne,30.1,pinot-noir,47.05070075730127,4.393923434528505
Paul Ginglinger,Pinot Noir 2021,2021.0,3.7,235,235,3.7,alsace,30.1,pinot-noir,48.232880000000016,7.249900000000013
Château Potensac,Médoc 2017,2017.0,4.0,720,23842,3.9,medoc,30.1,cabernet-sauvignon,45.26666999999998,-0.7833299999999995
Château de Camensac,Haut-Médoc (Grand Cru Classé) 2021,2021.0,3.9,117,19990,3.9,haut-medoc,30.12,cabernet-sauvignon,45.19999999999997,-0.7666700000000025
Fernand Engel,Tradition Pinot Noir 2023,2023.0,3.7,32,1038,3.8,alsace,30.12,pinot-noir,48.232880000000016,7.249900000000013
Château Cantemerle,Haut-Médoc (Grand Cru Classé) 2014,2014.0,3.9,2375,37514,4.0,haut-medoc,30.12,cabernet-sauvignon,45.19999999999997,-0.7666700000000025
Domaine Mouton,Givry Rouge 2023,2023.0,3.8,25,967,3.7,givry,30.14,pinot-noir,46.7935,4.742
Domaine Maldant Pauvelot,Classique Santenay 2020,2020.0,4.0,29,215,3.9,santenay,30.14,pinot-noir,46.91470624472586,4.696211376851372
Les Héritiers Saint-Genys,Aux Charmes 2020,2020.0,4.0,45,45,4.0,morgon,30.14,gamay,46.1676,4.6705
Château Joanin Bécot,Castillon - Côtes de Bordeaux 2022,2022.0,3.9,4928,4928,3.9,cotes-de-castillon,30.14,cabernet-sauvignon,44.849999999999945,-0.0333299999999999
Jeanne Gaillard,Crozes-Hermitage 2021,2021.0,3.9,81,1499,3.8,crozes-hermitage,30.14,shiraz-syrah,45.089649999999914,4.830120000000006
Jean Foillard,Morgon 2021,2021.0,4.0,579,9177,4.0,morgon,30.14,gamay,46.1676,4.6705
Domaine  Prunier Damy,Bourgogne Hautes-Côtes de Beaune 2020,2020.0,3.8,49,49,3.8,hautes-cotes-de-beaune,30.14,pinot-noir,47.04444659499168,4.812631757103056
Domaine Arnoux Père & Fils,Bourgogne Pinot Noir 2022,2022.0,3.7,544,544,3.7,bourgogne,30.14,pinot-noir,47.05070075730127,4.393923434528505
Château Ducru-Beaucaillou,Madame de Beaucaillou Haut-Médoc 2023,2023.0,3.8,1339,1339,3.8,haut-medoc,30.14,cabernet-sauvignon,45.19999999999997,-0.7666700000000025
Chateau Jacques Pelotier,Château Sainte-Marie Pomerol 2021,2021.0,4.1,465,465,4.1,pomerol,30.16,cabernet-sauvignon,44.9333645153018,-0.2052116998028527
Château Lalande-Borie,Saint-Julien 2017,2017.0,4.1,638,12172,4.0,saint-julien,30.2,cabernet-sauvignon,45.15179999999986,-0.747
Château Romanin,Les Baux-de-Provence Rouge 2016,2016.0,4.0,65,953,4.0,les-baux-de-provence,30.2,shiraz-syrah,43.74320999999998,4.708650000000001
Château d'Aiguilhe,Seigneurs d'Aiguilhe Castillon - Côtes de Bordeaux 2016,2016.0,3.7,525,3648,3.8,cotes-de-castillon,30.2,cabernet-sauvignon,44.849999999999945,-0.0333299999999999
Château La Croix du Casse,Pomerol 2019,2019.0,4.1,80,3902,4.1,pomerol,30.23,cabernet-sauvignon,44.9333645153018,-0.2052116998028527
Clos Les Lunelles,Côtes de Castillon 2018,2018.0,3.9,41,1981,3.9,cotes-de-castillon,30.23,cabernet-sauvignon,44.849999999999945,-0.0333299999999999
Château Croix Beausejour,Montagne-Saint-Émilion 2018,2018.0,4.1,79,986,3.8,montagne-saint-emilion,30.23,cabernet-sauvignon,44.94963926938957,-0.1005511961981375
Château Croix Mouton,20 Mille 2019,2019.0,3.9,307,307,3.9,bordeaux-superieur,30.23,cabernet-sauvignon,44.837559984680006,-0.4981958329616381
Manuel Olivier,Bourgogne Hautes-Côtes de Nuits Pinot Noir 2020,2020.0,4.0,172,1797,3.9,bourgogne-hautes-cotes-de-nuits,30.24,pinot-noir,47.086266984043725,4.891556873508777
Domaine des Roches Neuves,Saumur-Champigny 2011,2011.0,3.6,167,8706,3.8,saumur-champigny,30.24,cabernet-franc,47.24640293718296,-0.0762064647198947
Château Larrivet Haut-Brion,Pessac-Léognan 2024,2024.0,4.1,16719,16719,4.1,pessac-leognan,30.24,cabernet-sauvignon,44.80321000000003,-0.5943200000000016
Chateau Jacques Pelotier,Château Sainte-Marie Pomerol 2019,2019.0,4.0,66,465,4.1,pomerol,30.25,cabernet-sauvignon,44.9333645153018,-0.2052116998028527
Château Cap de Faugères,La Mouleyre Castillon - Côtes de Bordeaux 2015,2015.0,4.0,166,431,3.9,cotes-de-castillon,30.26,cabernet-sauvignon,44.849999999999945,-0.0333299999999999
Bernard Baudry,Le Clos Guillot Chinon 2021,2021.0,3.9,60,2922,3.8,chinon,30.35,cabernet-franc,47.16667,0.2333299999999997
Dubost,Le Vivier Fleurie 2021,2021.0,3.7,201,201,3.7,fleurie,30.36,gamay,46.255228315979835,4.700469249570069
Jean-Luc Colombo,Syrah Crozes-Hermitage Les Fées Brunes 2023,2023.0,4.0,38,4122,3.8,crozes-hermitage,30.4,shiraz-syrah,45.089649999999914,4.830120000000006
Francois Villard,Saint Joseph Mairlant 2022,2022.0,4.0,44,2511,4.0,saint-joseph,30.4,shiraz-syrah,45.09011999999991,4.8076500000000015
Château Marquis de Terme,Couronne de Marquis de Terme Margaux 2016,2016.0,3.9,331,1958,3.8,margaux,30.4,cabernet-sauvignon,45.031126361371925,-0.6690579596607694
Berger Rive,Manoir de Mercey Rully En Rosey 2022,2022.0,3.7,96,96,3.7,rully,30.4,pinot-noir,46.842,4.743399999999998
Château Mont-Redon,Lirac 2022,2022.0,3.9,53,4865,3.9,lirac,30.4,shiraz-syrah,44.01666999999998,4.716669999999996
Clau de Nell,Grolleau 2014,2014.0,3.6,170,1259,3.8,anjou,30.4,cabernet-sauvignon,47.349999999999966,-0.5
Vignobles Laffourcade,Château Perray Jouannet Les Côtes Rousses Anjou Villages 2014,2014.0,3.8,36,36,3.8,anjou-villages,30.41,cabernet-franc,47.41,-0.500537438345074
Domaine de la Reniere,Cabernet Franc 2021,2021.0,4.0,37,337,4.1,saumur,30.44,cabernet-franc,47.26666999999998,-0.06667
Grand Enclos du Château de Cérons,Graves Rouge 2022,2022.0,3.9,1156,1156,3.9,graves,30.47,cabernet-sauvignon,44.59999999999995,-0.3999999999999995
Domaine de la Rectorie,Côté Mer Collioure Rouge 2021,2021.0,4.0,167,2594,3.9,collioure,30.47,shiraz-syrah,42.53197068802954,3.084026391356177
A.F. Gros,Moulin-à-Vent en Mortperay 2020,2020.0,4.1,158,844,4.0,moulin-a-vent,30.49,gamay,46.1998,4.7223
A.F. Gros,Moulin-à-Vent en Mortperay 2021,2021.0,4.1,51,844,4.0,moulin-a-vent,30.49,gamay,46.1998,4.7223
Château Gruaud Larose,Sarget de Gruaud Larose Saint-Julien 2019,2019.0,4.1,449,18959,4.0,saint-julien,30.5,cabernet-sauvignon,45.15179999999986,-0.747
Vignoble Millaire,Volcelest Rouge 2022,2022.0,4.0,49,49,4.0,bordeaux,30.5,cabernet-sauvignon,44.8394884711832,-0.5397329917271372
Château Lagrézette,Cru d'Exception Malbec 2018,2018.0,4.1,58,4834,4.1,cahors,30.5,malbec,44.44889000000001,1.4399999999999986
Château Mangot,L'Autre Mangot Saint-Émilion 2021,2021.0,4.0,460,461,4.0,saint-emilion,30.5,cabernet-sauvignon,44.90000000000005,-0.1500000000000002
Michel Juillot,Mercurey Les Vignes de Maillonge 2022,2022.0,4.1,48,1400,4.1,mercurey,30.5,pinot-noir,46.83006118750019,4.738212775152298
Château le Puy,Emilien 2021,2021.0,4.1,210,16932,4.1,cotes-de-bordeaux,30.5,cabernet-sauvignon,44.78733385733415,-0.3330046864508802
Château Brane-Cantenac,Baron de Brane Margaux 2022,2022.0,4.0,6923,6923,4.0,margaux,30.56,cabernet-sauvignon,45.031126361371925,-0.6690579596607694
Château Valandraud,3 de Valandraud Saint-Emilion Grand Cru 2018,2018.0,4.0,1061,1061,4.0,st-emilion-grand-cru,30.58,cabernet-sauvignon,44.924,0.1555
Château Valandraud,3 de Valandraud Saint-Emilion Grand Cru 2019,2019.0,4.0,28,1061,4.0,st-emilion-grand-cru,30.58,cabernet-sauvignon,44.924,0.1555
Château Valandraud,3 de Valandraud Saint-Emilion Grand Cru 2021,2021.0,4.0,1061,1061,4.0,st-emilion-grand-cru,30.58,cabernet-sauvignon,44.924,0.1555
Paul Jaboulet Aîné,Crozes-Hermitage Domaine de Thalabert 2019,2019.0,4.0,393,15075,4.0,crozes-hermitage,30.58,shiraz-syrah,45.089649999999914,4.830120000000006
Château Fontenil,Fronsac 2021,2021.0,3.9,4059,4059,3.9,fronsac,30.58,cabernet-sauvignon,44.94528874639298,-0.2826621476031562
Château La Croix des Pins,La tête à l'envers 2022,2022.0,4.1,142,142,4.1,southern-rhone,30.59,shiraz-syrah,44.3,4.799999999999999
Domaine de la Pinte,La Capitaine Arbois 2022,2022.0,3.9,827,827,3.9,arbois,30.59,pinot-noir,46.901699999999956,5.777199999999996
Bonnardot,Sur le Bois Maranges 2021,2021.0,3.8,33,680,3.9,maranges,30.6,pinot-noir,46.88942387048158,4.661764062879198
Château de Birazel,Auguste 2020,2020.0,4.0,32,68,4.3,bordeaux,30.6,cabernet-sauvignon,44.8394884711832,-0.5397329917271372
Pascal Marchand-Tawse,Coteaux Bourguignons Gamay 2020,2020.0,3.8,25,212,3.8,coteaux-bourguignons,30.6,pinot-noir,47.0,4.75
Domaine Cauvard,Beaune 'Clos de la Maladière' Monopole Rouge 2023,2023.0,3.9,149,149,3.9,beaune,30.6,pinot-noir,47.02599999999998,4.841399999999999
Pascal Marchand-Tawse,Joie de Vigne Bourgogne 2022,2022.0,3.8,185,185,3.8,bourgogne,30.6,pinot-noir,47.05070075730127,4.393923434528505
Domaine de Chevalier,L'Esprit de Chevalier Pessac-Léognan 2017,2017.0,4.1,1025,8179,4.0,pessac-leognan,30.6,cabernet-sauvignon,44.80321000000003,-0.5943200000000016
Paul Jaboulet Aîné,Crozes-Hermitage Domaine de Thalabert 2016,2016.0,4.0,2184,15075,4.0,crozes-hermitage,30.61,shiraz-syrah,45.089649999999914,4.830120000000006
Nicolas Réau,Enlèvement Demande Anjou 2021,2021.0,3.9,53,669,3.8,anjou,30.61,cabernet-franc,47.349999999999966,-0.5
Château Rauzan-Gassies,Les Ailes de Rauzan-Gassies Margaux 2015,2015.0,4.1,40,289,4.0,margaux,30.62,cabernet-sauvignon,45.031126361371925,-0.6690579596607694
Château Grand-Puy-Lacoste,Lacoste Borie Pauillac 2020,2020.0,4.0,167,13086,4.0,pauillac,30.62,cabernet-sauvignon,45.191720268700344,-0.7539020556638387
Château Prieuré-Lichine,Confidences de Prieuré-Lichine Margaux 2022,2022.0,3.9,57,8064,3.9,margaux,30.63,cabernet-sauvignon,45.031126361371925,-0.6690579596607694
Château Brane-Cantenac,Baron de Brane Margaux 2020,2020.0,4.0,102,6923,4.0,margaux,30.7,cabernet-sauvignon,45.031126361371925,-0.6690579596607694
Château de Crémat,Rouge 2022,2022.0,4.0,1048,1048,4.0,bellet,30.7,shiraz-syrah,43.7234,7.190900000000001
Château Lamothe-Vincent,Le Grand Rossignol Les Crus 2020,2020.0,4.1,453,453,4.1,bordeaux-superieur,30.7,cabernet-sauvignon,44.837559984680006,-0.4981958329616381
Domaine de l'Évêché,Mercurey 'Les Murgers' Rouge 2023,2023.0,4.0,392,392,4.0,mercurey,30.7,pinot-noir,46.83006118750019,4.738212775152298
Paul Jaboulet Aîné,Crozes-Hermitage Domaine de Thalabert 2018,2018.0,4.1,955,15075,4.0,crozes-hermitage,30.73,shiraz-syrah,45.089649999999914,4.830120000000006
Château Smith Haut-Lafitte,Le Petit Haut Lafitte Pessac-Léognan 2020,2020.0,4.1,477,12425,4.1,pessac-leognan,30.78,cabernet-sauvignon,44.80321000000003,-0.5943200000000016
Domaine des Nugues,Fleurie 2022,2022.0,3.6,755,755,3.6,fleurie,30.8,gamay,46.255228315979835,4.700469249570069
Domaine des Nugues,Morgon 2022,2022.0,3.7,222,222,3.7,morgon,30.8,gamay,46.1676,4.6705
Château Monbrison,Bouquet de Monbrison Margaux 2021,2021.0,4.0,2164,2164,4.0,margaux,30.8,cabernet-sauvignon,45.031126361371925,-0.6690579596607694
Château de Ferrand,Saint-Émilion Grand Cru (Grand Cru Classé) 2020,2020.0,4.0,81,11625,4.0,st-emilion-grand-cru,30.87,cabernet-sauvignon,44.924,0.1555
Rémy Gresser,Pinot Noir 'Brandhof' 2021,2021.0,3.7,97,97,3.7,alsace,30.87,pinot-noir,48.232880000000016,7.249900000000013
David Duband,Louis Auguste Bourgogne Hautes-Côtes de Nuits 2022,2022.0,4.0,137,2716,3.9,bourgogne-hautes-cotes-de-nuits,30.9,pinot-noir,47.086266984043725,4.891556873508777
Château Larrivet Haut-Brion,Pessac-Léognan 2014,2014.0,4.1,1080,16719,4.1,pessac-leognan,30.9,cabernet-sauvignon,44.80321000000003,-0.5943200000000016
Domaine Jean-Claude Marsanne,Saint-Joseph Rouge 2021,2021.0,4.0,204,3536,4.1,saint-joseph,30.9,shiraz-syrah,45.09011999999991,4.8076500000000015
Famille Jean-Pierre  Rambier - Domaine Haut-Lirou,Esprit Pic-Saint-Loup 2023,2023.0,4.2,283,283,4.2,pic-saint-loup,30.9,shiraz-syrah,43.8000000000001,3.850000000000008
Domaine de la Bégude,Bandol Rouge 2017,2017.0,3.9,162,1462,3.9,bandol,30.9,shiraz-syrah,43.1349,5.738
Domaine Chanson,Bourgogne Pinot Noir Réserve du Bastion 2021,2021.0,3.7,3462,3462,3.7,bourgogne,30.9,pinot-noir,47.05070075730127,4.393923434528505
Domaine de la Bégude,Bandol Rouge 2021,2021.0,4.0,36,1462,3.9,bandol,30.9,shiraz-syrah,43.1349,5.738
Raphael Fumey et Adeline Chatelain,Le Bastard Trousseau 2023,2023.0,3.9,400,400,3.9,arbois,30.9,pinot-noir,46.901699999999956,5.777199999999996
